"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance_SAM","avg_abundance_Stunting","prevalence_SAM","prevalence_Stunting"
"88","mal.typeStunting","Family XI","Family","`Family XI`~mal.type",1.76145668143301,0.697581345988705,2.52509143422756,0.0136789034512466,0.403119083100672,0.000177979783526353,0.000642882621226555,0.291666666666667,0.566037735849057
"89","mal.typeStunting","Lactobacillaceae","Family","`Lactobacillaceae`~mal.type",-3.86902340775829,1.03262382400149,-3.74678882844825,0.00034955583740014,0.015452184727467,0.0529861409597944,0.0113256407097885,0.75,0.358490566037736
"90","mal.typeStunting","Gemellaceae","Family","`Gemellaceae`~mal.type",5.84895563079771,0.722329077908102,8.09735591392299,7.78892141170336e-12,1.60678376619439e-09,0.0140537776563194,0.0689608593297624,0.625,1
"91","mal.typeStunting","Thermicanaceae","Family","`Thermicanaceae`~mal.type",0.111078421847437,0.165668707002312,0.67048523440149,0.504607959727003,1,0,1.65910758814977e-05,0,0.0188679245283019
"92","mal.typeStunting","Paenibacillaceae","Family","`Paenibacillaceae`~mal.type",0.132712968633505,0.139418045684866,0.951906677371474,0.344202032703102,1,0,6.63370678604875e-06,0,0.0377358490566038
"93","mal.typeStunting","Carnobacteriaceae","Family","`Carnobacteriaceae`~mal.type",4.29393621685008,0.719313020086743,5.9694960287696,7.35605335147762e-08,4.37243099003102e-06,0.0309835126761548,0.0608500843554343,0.75,1
"94","mal.typeStunting","Enterococcaceae","Family","`Enterococcaceae`~mal.type",0.456350443128046,0.54095014099277,0.843609065875345,0.401570546522057,1,6.56149123138718e-05,0.0004987605158692,0.0833333333333333,0.113207547169811
"95","mal.typeStunting","Vagococcaceae","Family","`Vagococcaceae`~mal.type",0.0722829618605793,0.107806940633232,0.670485234401481,0.504607959727009,1,0,3.98941210028584e-06,0,0.0188679245283019
"96","mal.typeStunting","Aerococcaceae","Family","`Aerococcaceae`~mal.type",6.0524454762939,0.711660293844336,8.50468338425773,1.30526246073769e-12,4.03895691395405e-10,0.000311316399631356,0.0073080349616752,0.208333333333333,0.905660377358491
"97","mal.typeStunting","Staphylococcaceae","Family","`Staphylococcaceae`~mal.type",-2.21543825069321,0.734499375165782,-3.0162561407124,0.00349260056616993,0.127145609126263,0.00897422787733333,0.000159389848559024,0.375,0.150943396226415
"98","mal.typeStunting","Bacillaceae","Family","`Bacillaceae`~mal.type",-0.108235488535104,0.424654647496962,-0.254878850786341,0.799514275241959,1,0.000204239828798747,9.41259837855645e-05,0.0833333333333333,0.0754716981132075
"99","mal.typeStunting","Planococcaceae","Family","`Planococcaceae`~mal.type",0.203655190463474,0.303742990918011,0.670485234401495,0.504607959727,1,0,0.000497621246934895,0,0.0188679245283019
"100","mal.typeStunting","Listeriaceae","Family","`Listeriaceae`~mal.type",-0.055090311132662,0.0367718888946782,-1.49816375466736,0.138287979072549,1,1.54789177140734e-06,0,0.0416666666666667,0
"101","mal.typeStunting","Peptostreptococcaceae","Family","`Peptostreptococcaceae`~mal.type",2.51098132708994,0.966311303895594,2.5985221501261,0.0112664109989608,0.3486237440245,0.0030017016016685,0.00545861501185992,0.458333333333333,0.69811320754717
"102","mal.typeStunting","Anaerovoracaceae","Family","`Anaerovoracaceae`~mal.type",3.48000915012262,0.807449123827832,4.30988039670552,4.89728340104387e-05,0.00252566274947486,3.63380688528701e-05,0.00182221718475893,0.0833333333333333,0.528301886792453
"103","mal.typeStunting","Lachnospiraceae","Family","`Lachnospiraceae`~mal.type",4.39953429276829,0.677236874005578,6.49630057316113,8.03512546942154e-09,6.21590035441353e-07,0.00408758047895717,0.0156939344149338,0.666666666666667,1
"104","mal.typeStunting","Defluviitaleaceae","Family","`Defluviitaleaceae`~mal.type",0.0665904683839534,0.0993168305091729,0.670485234401465,0.504607959727019,1,0,3.23658861710278e-06,0,0.0188679245283019
"105","mal.typeStunting","Christensenellaceae","Family","`Christensenellaceae`~mal.type",0.0324560996043278,0.0484068819700446,0.670485234401431,0.50460795972704,1,0,9.23607926587948e-07,0,0.0188679245283019
"106","mal.typeStunting","Ruminococcaceae","Family","`Ruminococcaceae`~mal.type",-2.11765403657727,0.528361010742175,-4.00796802474629,0.000143146223258738,0.00681456141555247,0.0031758039032554,4.57285266002929e-05,0.375,0.0377358490566038
"107","mal.typeStunting","Butyricicoccaceae","Family","`Butyricicoccaceae`~mal.type",-1.41221394731432,0.471344374877123,-2.99614044971359,0.00370467044948108,0.127373312740968,0.00311359134657051,0,0.166666666666667,0
"108","mal.typeStunting","[Eubacterium] coprostanoligenes group","Family","`[Eubacterium] coprostanoligenes group`~mal.type",-0.23667572266528,0.157977205047139,-1.49816375466738,0.138287979072544,1,3.1742733799663e-05,0,0.0416666666666667,0
"109","mal.typeStunting","Oscillospiraceae","Family","`Oscillospiraceae`~mal.type",-0.0533371248115379,0.278109877743958,-0.19178435963588,0.848429417414964,1,1.13384640063686e-05,4.86183717914182e-05,0.125,0.0377358490566038
"110","mal.typeStunting","Clostridiaceae","Family","`Clostridiaceae`~mal.type",0.292619726203639,0.294009064547385,0.9952745050705,0.322803075257078,1,0,0.000219125879651304,0,0.0566037735849057
"111","mal.typeStunting","Fusobacteriaceae","Family","`Fusobacteriaceae`~mal.type",4.67353435093585,0.777963196414351,6.00739774384736,6.2839340503409e-08,4.32106179457772e-06,0.00193863242874117,0.00405629194987493,0.166666666666667,0.867924528301887
"112","mal.typeStunting","Leptotrichiaceae","Family","`Leptotrichiaceae`~mal.type",3.17507124793455,0.952761568380823,3.33249299017219,0.00133870594928801,0.0517805404302783,0.00855960310792448,0.00944641753015039,0.458333333333333,0.905660377358491
"113","mal.typeStunting","Spirochaetaceae","Family","`Spirochaetaceae`~mal.type",-0.0498993418831166,0.311398120038884,-0.160242913081446,0.87312053395664,1,0.00012276881031685,2.38481737508836e-05,0.0416666666666667,0.0566037735849057
"114","mal.typeStunting","Peptococcaceae","Family","`Peptococcaceae`~mal.type",1.09919084261992,0.499620513049013,2.20005146688621,0.0308830862798495,0.707877810054704,1.18358107819692e-05,0.000257951697681453,0.0833333333333333,0.283018867924528
"115","mal.typeStunting","Anaerofustaceae","Family","`Anaerofustaceae`~mal.type",-0.217868622725104,0.145423770963859,-1.49816375466738,0.138287979072544,1,2.32149791487278e-05,0,0.0416666666666667,0
"116","mal.typeStunting","Deinococcaceae","Family","`Deinococcaceae`~mal.type",-0.136519195788302,0.0911243482983679,-1.49816375466739,0.138287979072542,1,5.99848358335013e-06,0,0.0416666666666667,0
